ChEMBL_ID,SMILES
CHEMBL1697782,CCC(=O)O[C@@]1(CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)COC(=O)C
CHEMBL1697838,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1
CHEMBL1697841,CNC(C)CCC=C(C)C
CHEMBL1697843,CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C
CHEMBL1697844,O[C@]1(COC(=O)c2cccnc2)O[C@H](COC(=O)c3cccnc3)[C@@H](OC(=O)c4cccnc4)[C@@H]1OC(=O)c5cccnc5
CHEMBL1697846,[Br-].CC[N+]1(C)[C@H]2C[C@H](C[C@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)c4ccccc4
CHEMBL1697851,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1
CHEMBL1697856,CCOc1ccc(NC(=O)CC(C)O)cc1
CHEMBL1707007,Cl.N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
CHEMBL1711280,Cl.CN(C)CC\C=C\1/c2ccccc2CSc3ccccc13
CHEMBL1712842,CN1CCCC(CN2c3ccccc3Sc4ccccc24)C1.CC(=O)O
CHEMBL1722209,CC(C)N(CC[C@H](c1ccccc1)c2cc(C)ccc2O)C(C)C.OC(C(O)C(=O)O)C(=O)O
CHEMBL1723241,O.[Na+].CC(=O)[N-]S(=O)(=O)c1ccc(N)cc1
CHEMBL1725730,COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1.OC(=O)\C=C/C(=O)O
CHEMBL1738797,CCc1cc2C(=O)c3c([nH]c4cc(ccc34)C#N)C(C)(C)c2cc1N5CCC(CC5)N6CCOCC6
CHEMBL1738990,CCC(=O)O[C@](Cc1ccccc1)([C@@H](C)CN(C)C)c2ccccc2
CHEMBL1739767,CC[N+]1(C)[C@H]2C[C@H](C[C@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)c4ccccc4
CHEMBL1740513,CC(C)Nc1ncccn1
CHEMBL1740659,C\C(=C(\CCO)/SSCC1CCCO1)\N(Cc2cnc(C)nc2N)C=O
CHEMBL1741134,OS(=O)(=O)Oc1ccc(cc1)C(c2ccc(OS(=O)(=O)O)cc2)c3ccccn3
CHEMBL1742423,CCOCCn1c(nc2ccccc12)C3CCN(CCc4ccc(cc4)C(C)(C)C(=O)O)CC3
CHEMBL1742424,Cl.CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(=O)C
CHEMBL1742471,NC(=N)Nc1nc(CSCCN\C=N\S(=O)(=O)c2ccc(Br)cc2)cs1
CHEMBL1744447,[Ca+2].CC(C)c1nc(nc(c1\C=C\[C@@H](O)C[C@@H](O)CC(=O)[O-])c2ccc(F)cc2)N(C)S(=O)(=O)C.CC(C)c3nc(nc(c3\C=C\[C@@H](O)C[C@@H](O)CC(=O)[O-])c4ccc(F)cc4)N(C)S(=O)(=O)C
CHEMBL1770248,CCOc1ccc(Cc2cc(ccc2Cl)[C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)cc1
CHEMBL1774461,CNc1ccc(\C=C\c2ccc(OCCOCCOCC[18F])nc2)cc1
CHEMBL1788132,Cl.CC(Oc1c(Cl)cccc1Cl)C2=NCCN2
CHEMBL1789842,CCc1cc2CC(Cc2cc1CC)NC[C@H](O)c3ccc(O)c4NC(=O)C=Cc34.OC(=O)\C=C/C(=O)O
CHEMBL1789941,N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34
CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1oc(CN(C)C)cc1
CHEMBL1795071,OP(=O)(O)O.N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34
CHEMBL1796997,[He]
CHEMBL1801800,Oc1c(Br)cc(Br)cc1C(=O)Nc2ccccc2
CHEMBL1863513,C\C=C(\C)/C(=O)O[C@H]1C(=C[C@@]23[C@H](C)C[C@@H]4[C@H]([C@H](C=C(CO)[C@@H](O)[C@]12O)C3=O)C4(C)C)C
CHEMBL1868702,CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C
CHEMBL1870768,CC(C1=C(CCN(C)C)Cc2ccccc12)c3ccccn3.OC(=O)\C=C/C(=O)O
CHEMBL1873475,Nc1ncnc2c1c(nn2[C@@H]3CCCN(C3)C(=O)C=C)c4ccc(Oc5ccccc5)cc4
CHEMBL1874750,COc1cc(\C=C\C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC
CHEMBL1887891,Cl.CCN[C@@H](C)Cc1cccc(c1)C(F)(F)F
CHEMBL1888176,OC(C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]23CCCC3)(c4ccccc4)c5ccccc5
CHEMBL1889140,Cl.CCCN1CCCC[C@H]1C(=O)Nc2c(C)cccc2C
CHEMBL1889436,O.O.O.O.O.O.O.O.C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6)[C@H](O)[C@H](O)[C@H]1O
CHEMBL1898387,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1
CHEMBL1900528,C[N+]1(C)[C@@H]2C[C@H](C[C@H]1[C@@H]3O[C@H]23)OC(=O)C(O)(c4cccs4)c5cccs5
CHEMBL1905872,[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]
CHEMBL1908307,CN1C=C([S+](C)[O-])C(=O)c2ccc(F)cc12
CHEMBL1908311,C(N1c2ccccc2Sc3ccccc13)C45CCN(CC4)CC5
CHEMBL1908315,CCCCC(C)(C)[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC\C=C\C(=O)OC
CHEMBL1908359,[Na+].[Na+].[O-]P(=O)([O-])F
CHEMBL1908360,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1OCCO
CHEMBL1908361,[Ca+2].NC1=NC(=O)C2=C(NC[C@H](CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])N2C=O)N1
CHEMBL1908370,OC(=O)C1=CN(C2CC2)c3c(C#N)c(N4C[C@@H]5NCCO[C@H]5C4)c(F)cc3C1=O
CHEMBL1908373,CN(C)c1ccc(cc1)[C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]4CCC5=CC(=O)CCC5=C24
CHEMBL1908377,CN(C)c1ccc2c(ccc(\C=C\c3cc(C)n(c3C)c4ccccc4)[n+]2C)c1.CN(C)c5ccc6c(ccc(\C=C\c7cc(C)n(c7C)c8ccccc8)[n+]6C)c5.Oc9c(Cc%10c(O)c(cc%11ccccc%10%11)C(=O)[O-])c%12ccccc%12cc9C(=O)[O-]
CHEMBL1908841,NC1=NC(=O)C2=C(NC[C@H](CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)N2C=O)N1
CHEMBL1908906,CNc1ccc(\C=C\c2ccc(OCCOCCOCCF)cc2)cc1
CHEMBL1908919,CNc1ccc(\C=C\c2ccc(OCCOCCOCCF)nc2)cc1
CHEMBL1909072,NC(=O)C1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1
CHEMBL1909282,OC(=O)Cc1csc(n1)c2ccc(Cl)cc2
CHEMBL1909283,CC(NN)c1ccccc1
CHEMBL1909285,Cc1nc(cn1c2ccc(cc2)[N+](=O)[O-])[N+](=O)[O-]
CHEMBL1909286,CC(COc1ccccc1)NN
CHEMBL1909288,CC(=O)Oc1ccc(cc1)C2(C(=O)N(C(=O)C)c3ccccc23)c4ccc(OC(=O)C)cc4
CHEMBL1909289,CCOC(Nc1ccc(cc1)C(=O)O)C(=O)c2ccc(cc2)c3ccccc3
CHEMBL1909298,[Br-].COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC
CHEMBL1909324,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC
CHEMBL1945778,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1c3ccc(I)cc3)N2CCCF
CHEMBL1946170,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1
CHEMBL1950576,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO
CHEMBL1951071,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.OC(C(O)C(=O)O)C(=O)O
CHEMBL1963681,COc1ccc(C\N=C\2/NC(=NC=C2\C(=N\Cc3ncccn3)\O)N4CCC[C@H]4CO)cc1Cl
CHEMBL1963683,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\C(F)(F)COc2ccccc2
CHEMBL1983350,CC(C)(C)C(O)\C=C\c1ccc2OCOc2c1
CHEMBL1985928,Cl.CNC(C)Cc1ccccc1OC
CHEMBL1987462,CCCCNCC(O)c1ccc(O)cc1
CHEMBL1998966,C\C(=N/O)\c1ccc(OCC(=O)N2CCCCC2)cc1
CHEMBL2000813,Br.OC(C1CCCCN1)c2ccc(O)c(O)c2
CHEMBL2003538,O.[Cl-].CCCCCCCCCCCCCCCC[n+]1ccccc1
CHEMBL2004297,CCN(CC)C(=S)SC(=S)N(CC)CC
CHEMBL2010507,CNC(C)Cc1ccccc1OC
CHEMBL2010601,CC(C)(C)c1cc(c(NC(=O)C2=CNc3ccccc3C2=O)cc1O)C(C)(C)C
CHEMBL2021422,[Na+].[Na+].CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-]
CHEMBL2021423,[Mg+2].[O-]S(=O)(=O)[O-]
CHEMBL2021424,[K+].[K+].[O-]S(=O)(=O)[O-]
CHEMBL2023895,NC(=N)c1ccc(\C=C\c2ccc(cc2O)C(=N)N)cc1.OCCS(=O)(=O)O.OCCS(=O)(=O)O
CHEMBL2023898,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c2ncc([nH]2)c3ccc(cc3)c4ccc(cc4)c5cnc([nH]5)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C
CHEMBL2024517,Cl.CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3cccc(Cl)c3Cl)CC1
CHEMBL2028019,CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3cccc(Cl)c3Cl)CC1
CHEMBL2028661,CCOc1nc2cccc(C(=O)OCC3=C(C)OC(=O)O3)c2n1Cc4ccc(cc4)c5ccccc5C6=NOC(=O)N6
CHEMBL2028663,CC(C)(C)c1nc(c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(s1)c4ccnc(N)n4
CHEMBL2040681,CC[C@H]1CCC[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@@H](C)C(=O)C3=C[C@H]4[C@@H]5C[C@@H](C[C@H]5C=C[C@H]4[C@@H]3CC(=O)O1)O[C@@H]6O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]6OC.CC[C@H]7CCC[C@H](O[C@H]8CC[C@@H]([C@@H](C)O8)N(C)C)[C@@H](C)C(=O)C9=C[C@H]%10[C@@H]%11C[C@@H](C[C@H]%11C(=C[C@H]%10[C@@H]9CC(=O)O7)C)O[C@@H]%12O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]%12OC
CHEMBL2040682,CC(C)C(=O)OCC(=O)[C@@]12O[C@@H](O[C@@H]1C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]23C)C6CCCCC6
CHEMBL2042122,CNc1ccc(cc1[18F])c2nc3ccc(O)cc3s2
CHEMBL2048028,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3CN(CCc3c2Cl)C(=O)c4ccc5ccoc5c4)C(=O)O)c1
CHEMBL2048484,Cc1ccc(cc1Cc2ccc(s2)c3ccc(F)cc3)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O
CHEMBL2062163,C[C@H]1[C@@H](OCCN1C)c2ccccc2.OC(C(O)C(=O)O)C(=O)O
CHEMBL2062257,OC(C(O)C(=O)O)C(=O)O.Brc1c(NC2=NCCN2)ccc3nccnc13
CHEMBL2062259,OC(C(O)C(=O)O)C(=O)O.C1NCC2CC1c3cc4nccnc4cc23
CHEMBL2062262,C[C@H](N)[C@H](O)c1cccc(O)c1.OC(C(O)C(=O)O)C(=O)O
CHEMBL2062263,NCCS.OC(C(O)C(=O)O)C(=O)O
CHEMBL2062264,CNC[C@H](O)c1cccc(O)c1.OC(C(O)C(=O)O)C(=O)O
CHEMBL2062266,COc1ccc2C[C@@H]3[C@@H]4CC[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C.OC(C(O)C(=O)O)C(=O)O
CHEMBL2062276,OC(C(O)C(=O)O)C(=O)O.Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)c2c1
CHEMBL2062335,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc2ccc(OCC(O)CNC(C)C)cc2.OC(C(O)C(=O)O)C(=O)O
CHEMBL2063090,COc1ccc2nc3CCCCC[C@@H]4C[C@H]4OC(=O)N[C@H](C(=O)N5C[C@@H](C[C@H]5C(=O)N[C@@]6(C[C@H]6C=C)C(=O)NS(=O)(=O)C7CC7)Oc3nc2c1)C(C)(C)C
CHEMBL2068723,[Ca+2].CN(C(=O)C)c1c(I)c(NC(=O)C)c(I)c(C(=O)[O-])c1I.CN(C(=O)C)c2c(I)c(NC(=O)C)c(I)c(C(=O)[O-])c2I
CHEMBL2068724,[Ca+2].CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-]
CHEMBL2068725,[Ca+2].CN(C)\C=N\c1c(I)cc(I)c(CCC(=O)[O-])c1I.CN(C)\C=N\c2c(I)cc(I)c(CCC(=O)[O-])c2I
CHEMBL2068884,[Na+].O[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(=O)[O-]
CHEMBL2079587,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5n[nH]cc5C[C@]4(C)[C@H]3CC[C@]12C
CHEMBL2095207,[Cl-].[11CH3][N+](C)(C)CCO
CHEMBL2095208,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc3ccccc3)NC(=O)OCc4cncs4)Cc5ccccc5)cs1
CHEMBL2095209,CCOC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC
CHEMBL2095211,Cl.C[C@H]1CNCCc2ccc(Cl)cc12
CHEMBL2095212,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1
CHEMBL2096626,Cl.Cl.CCN(CC)C(=O)C1(CC1CN)c2ccccc2
CHEMBL2096631,[K+].O[K].[O-]C(=O)C1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O
CHEMBL2096633,[Mg+2].[Mg+2].[O-][Si](=O)O[Si]([O-])([O-])O[Si](=O)[O-]
CHEMBL2096635,N[14C](=O)N
CHEMBL2096637,COC(=O)\C(=C\[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C)\C.CC(=C[C@@H]3[C@@H](C(=O)O[C@H]4CC(=O)C(=C4C)C\C=C/C=C)C3(C)C)C
CHEMBL2096640,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)c4ccc(O)cc4)[C@H](O)CCN.CC(=O)O
CHEMBL2096642,CC(O)C(=O)O.NC1=CC(=CNC1=O)c2ccncc2
CHEMBL2096643,C[C@H](O)C(=O)O.OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3
CHEMBL2096646,O.O.[Na+].Nc1ccc(C(=O)[O-])c(O)c1
CHEMBL2096648,N[13C](=O)N
CHEMBL2096650,O.O.O.O.O.[Na+].[Na+].[O-]S(=O)(=S)[O-]
CHEMBL2103736,O.O.[Ca+2].CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.CC(C(=O)[O-])c3cccc(Oc4ccccc4)c3
CHEMBL2103738,[Li+].[Li+].[Li+].O.O.O.O.OC(CC(=O)[O-])(CC(=O)[O-])C(=O)[O-]
CHEMBL2103739,CCOCCn1c(nc2ccccc12)N3CCCN(C)CC3.OC(=O)\C=C\C(=O)O.OC(=O)\C=C\C(=O)O
CHEMBL2103741,O.[Na+].N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-]
CHEMBL2103742,O.[Mn+2].[O-]S(=O)(=O)[O-]
CHEMBL2103743,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N.OC(=O)CC(O)(CC(=O)O)C(=O)O
CHEMBL2103744,O.O.O.O.O.CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35.CN6CC[C@]78[C@H]9Oc%10c(O)ccc(C[C@@H]6[C@@H]7C=C[C@@H]9O)c8%10.OS(=O)(=O)O
CHEMBL2103745,O.N[C@H](C(=O)N1[C@@H](C[C@@H]2C[C@H]12)C#N)C34CC5CC(CC(O)(C5)C3)C4
CHEMBL2103772,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc2ccccc2
CHEMBL2103774,C[C@@H]1CC2=C(CCC(=O)C2)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@H]13
CHEMBL2103795,[K+].CCOc1nc2cccc(C(=O)OCC3=C(C)OC(=O)O3)c2n1Cc4ccc(cc4)c5ccccc5C6=NOC(=O)[N-]6
CHEMBL2103802,O.CCOc1ccc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1.C[C@H](O)CO
CHEMBL2103822,CCC(=O)NC[C@@H]1C[C@H]1c2cccc3OCCc23
CHEMBL2103827,N[C@@H]([C@H](O)c1ccc(O)c(O)c1)C(=O)O
CHEMBL2103837,OC(=O)c1ccc2nc(oc2c1)c3cc(Cl)cc(Cl)c3
CHEMBL2103841,O.Cc1ccc(cc1Cc2ccc(s2)c3ccc(F)cc3)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O.Cc5ccc(cc5Cc6ccc(s6)c7ccc(F)cc7)[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O
CHEMBL2103846,CN(C)c1ccc(cc1)[C@H]2C[C@@]3(C)[C@@H](CC[C@]3(O)C(=O)C)[C@@H]4CCC5=CC(=O)CCC5=C24
CHEMBL2103853,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c2ccc3OCCOc3c2.OC(C(O)C(=O)O)C(=O)O
CHEMBL2103868,COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3)c2cc1OC.O[C@@H](CC(=O)O)C(=O)O
CHEMBL2103870,Cc1ccc(NC(=O)C2(CC2)c3ccc4OC(F)(F)Oc4c3)nc1c5cccc(c5)C(=O)O
CHEMBL2103872,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC2=C(N3[C@H](SC2)[C@H](NC(=O)\C(=N/OC(C)(C)C(=O)[O-])\c4nsc(N)n4)C3=O)C(=O)O
CHEMBL2103873,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1c3ccc(Br)cc3
CHEMBL2103875,CN1C(=O)C(=C2N(C(=O)N(C3CC3)C(=O)C2=C1Nc4ccc(I)cc4F)c5cccc(NC(=O)C)c5)C
CHEMBL2103877,C[C@@H](N1CCC(=C)CC1)[C@](O)(Cn2cncn2)c3ccc(F)cc3F
CHEMBL2103929,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)c4c(O)cccc4[C@@]3(C)O
CHEMBL2104045,CCOCCOC(=O)\C=C\c1ccc(OC)cc1
CHEMBL2104095,C[N+](C)(C)CCO.Oc1ccccc1C(=O)[O-]
CHEMBL2104136,CN(C)CCCC1c2ccccc2Nc3ccc(Cl)cc13.OP(=O)(O)O
CHEMBL2104251,CCCCOC(=O)C(=C)C#N
CHEMBL2104287,Cl.CN(C)CCN1C(=O)c2ccccc2N(C)c3ccccc13
CHEMBL2104356,CN1C(=O)CN2C(=O)C=C(C)OC2(c3ccccc3)c4cc(Cl)ccc14
CHEMBL2104445,CCOc1c(N)c2C(=O)OC(C3N(C)CCc4cc5OCOc5c(OC)c34)c2c(OCC)c1OCC
CHEMBL2104489,C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)C2CC[C@]3(OC(=O)C)C(=O)C)[C@@]4(C)CCCC=C14
CHEMBL2104535,[Cl-].CCc1ccc(cc1)C(C)CCc2ccc(cc2)[N+](C)(C)C
CHEMBL2104537,COc1cc(cc(OC)c1OC)C(=O)OC(COCCC(C)C)CN2CCOCC2
CHEMBL2104594,O.[Ca+2].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-].OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)C(=O)[O-]
CHEMBL2104607,CCN(CC)C(=O)c1cccnc1
CHEMBL2104613,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1
CHEMBL2104771,Cl.CN1C(=O)N(C)c2ncn(CCCNCC(O)c3cc(O)cc(O)c3)c2C1=O
CHEMBL2104793,Cl.CCCC(N1CCCC1)C(=O)c2ccc(C)cc2
CHEMBL2104973,Cl.COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1
CHEMBL2104993,Cc1ccc(Sc2ccccc2N3CCNCC3)c(C)c1
CHEMBL2105002,CC(C)C(CC(C)N(C)C)(C#N)c1ccccc1
CHEMBL2105131,CN(CC1(C)CCCO1)S(=O)(=O)c2ccc(Cl)c(c2)S(=O)(=O)N
CHEMBL2105224,CN1CC[C@]23[C@H]4Oc5c(OCCN6CCOCC6)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35
CHEMBL2105233,CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O
CHEMBL2105266,CN(C)CCN(Cc1cccs1)c2ccccn2.OC(=O)\C=C\C(=O)O
CHEMBL2105345,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1
CHEMBL2105395,OCCOc1ccc(cc1)\C(=C(\CCCl)/c2ccccc2)\c3ccccc3
CHEMBL2105420,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1
CHEMBL2105458,CN1CCC(CC1)N(Cc2cccs2)c3ccccc3
CHEMBL2105487,[S]
CHEMBL2105527,CN1C(=O)CN=C(C2=CCCCC2)c3cc(Cl)ccc13
CHEMBL2105581,COc1cc(cc(C(=O)NCC2CCCN2CC=C)c1OC)S(=O)(=O)N
CHEMBL2105611,CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C
CHEMBL2105612,CCC(Oc1ccccc1)C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O
CHEMBL2105613,[Na+].CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-]
CHEMBL2105614,O.CC(C)(O)C1CCC(C)(O)CC1
CHEMBL2105618,C[C@]12CC[C@H]3[C@@H](CCC4=CCCCC34)[C@@H]1CC[C@@]2(O)CC=C
CHEMBL2105637,Nc1nc(N2C=C(C(=O)O)C(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c23)c(F)cc1F
CHEMBL2105638,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1nc(N2C=C(C(=O)O)C(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c23)c(F)cc1F
CHEMBL2105662,CS(=O)(=O)O.FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)c3ccccc3c4ccc(cc4)C(F)(F)F)c5ccccc5c6ccccc16
CHEMBL2105669,Cn1nnc(n1)c2ccc(cn2)c3ccc(cc3F)N4C[C@H](COP(=O)(O)O)OC4=O
CHEMBL2105682,CN(C)C(=O)[C@H]1CC[C@H](NC(=O)C(=O)Nc2ccc(Cl)cn2)[C@@H](C1)NC(=O)c3nc4CCN(C)Cc4s3.Cc5ccc(cc5)S(=O)(=O)O
CHEMBL2105689,Clc1ccc([C@@H]2CS\C(=C(\C#N)/n3ccnc3)\S2)c(Cl)c1
CHEMBL2105695,CCOC(=O)[C@@H](N)Cc1ccc(cc1)c2cc(O[C@H](c3ccc(Cl)cc3n4ccc(C)n4)C(F)(F)F)nc(N)n2
CHEMBL2105700,COc1nc2ccc(Br)cc2cc1[C@@H](c3ccccc3)[C@@](O)(CCN(C)C)c4cccc5ccccc45.OC(=O)\C=C\C(=O)O
CHEMBL2105704,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O
CHEMBL2105708,Cl.CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc4cnc5cccnn45)cc2C(F)(F)F)CC1
CHEMBL2105712,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4.OC(=O)\C=C/C(=O)O.OC(=O)\C=C/C(=O)O
CHEMBL2105717,COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3)c2cc1OC
CHEMBL2105720,OC(=O)CSc1nnc(Br)n1c2ccc(C3CC3)c4ccccc24
CHEMBL2105722,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C
CHEMBL2105729,CC(C)(C)c1nc(c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(s1)c4ccnc(N)n4.CS(=O)(=O)O
CHEMBL2105732,Cl.CCN(CC)C(=O)[C@]1(C[C@H]1CN)c2ccccc2
